HGP,E1VFVN30,HAI,DLG,FIT,FLT,HQC,GEX,PVD,MSN,PVI,VRE,DXG,SJF,AMD,VHM,EVG,HVN,SCR,SFG,VGC,BFC,TCH,PHR,BVH,TDM,HAH,KSB,SKG,BCM,VNS,CNG,TTB,LPB,DAH,HTN,NHA,CSV,DHG,SVC,IJC,FPT,DVP,C32,BIC,BMC,STB,SCD,HCD,CTS,MSH,TNI,BMP,NSC,HBC,SFI,UIC,SAV,TVB,LIX,FMC,GMC,FVN,NHH,VHC,DGC,HSG,VTB,SMB,CLC,HDC,TVS,IDI,DHA,APC,FCM,ACC,BMI,GVR,FUCVREIT,DSN,TNA,CMX,TCL,DQC,GSP,PME,PET,PJT,LBM,PAC,SZL,GDT,KHP,GIL,PGC,MCG,FUESSV50,PAN,VSH
12.75,12.3,2.75,1.6,5.56,1.12,12.29,8.71,48.42,8.97,26.2,9.17,1.44,2.86,50.48,1.64,27.65,4.41,5.79,14.49,11.89,16.8,39.39,46.5,18.59,6.53,12.8,7.98,22.36,8.32,19.16,2.79,5.21,9.8,6.32,7.1,18.62,80.37,36.9,9.22,36.51,27.99,19.06,22.78,10.18,9.55,25.6,3.23,5.74,31.08,10.35,36.19,61.62,7.37,16.78,30.22,5.58,7.12,51.3,19.1,14.33,7.76,33.78,26.88,18.4,5.8,9.13,25.13,22.44,11.65,9.02,3.85,25.71,15.4,4.91,6.39,15.46,10.04,6.47,41.92,12.16,9.44,12.78,16.82,7.7,55.4,6.07,7.24,22.23,18.8,34.24,17.87,5.38,13.23,10.93,1.63,11.0,22.43,16.41,18.62
12.45,12.25,2.72,1.6,5.79,1.1,12.18,8.17,49.4,8.39,26.5,8.6,1.35,2.86,50.48,1.7,25.85,4.23,5.61,14.49,11.21,16.15,39.93,47.08,18.59,6.5,11.97,7.99,23.33,8.03,18.19,2.61,5.36,9.7,6.32,7.03,19.06,79.39,37.26,9.04,36.44,27.49,17.84,22.78,9.82,9.73,25.12,3.02,5.79,30.14,10.45,36.35,63.25,7.45,17.99,29.46,5.67,7.64,53.04,18.43,14.33,7.39,32.16,26.61,17.54,5.87,9.13,25.13,23.02,11.97,8.86,3.88,24.04,14.4,4.59,5.98,14.76,10.13,6.47,41.78,11.55,9.55,12.78,17.85,8.09,54.75,6.06,7.68,22.68,18.44,32.22,17.87,5.4,12.66,11.05,1.55,10.9,22.38,16.32,18.38
12.18,11.95,2.73,1.61,5.59,1.1,11.7,8.0,49.56,7.87,26.5,8.04,1.27,2.93,49.74,1.71,24.35,4.12,5.24,14.32,10.93,15.12,38.63,46.89,18.16,6.37,11.74,7.73,20.9,7.9,17.93,2.45,5.28,9.7,6.3,6.65,18.97,79.39,37.85,8.47,35.8,26.77,17.8,22.87,9.82,9.72,25.31,3.24,5.82,30.59,10.4,34.17,61.62,7.32,17.13,28.82,5.41,7.66,51.3,17.84,13.39,7.38,30.06,27.07,16.82,5.63,8.85,24.8,22.86,12.07,8.78,3.77,24.04,13.5,4.75,5.74,13.81,10.13,6.47,41.83,11.55,9.44,13.0,16.73,7.94,54.0,5.99,7.32,22.41,18.35,30.12,17.72,5.78,12.46,10.85,1.45,10.8,22.53,15.95,18.33
12.09,12.1,2.8,1.63,5.5,1.09,11.7,7.89,49.64,7.35,26.1,8.17,1.27,2.93,49.96,1.7,24.2,4.12,4.9,13.66,10.24,14.89,38.49,47.23,17.59,6.34,11.36,7.91,18.57,7.93,18.02,2.29,5.21,9.7,6.3,6.33,17.73,78.58,35.43,8.46,35.66,26.94,17.63,22.87,9.69,9.7,25.31,3.03,5.87,30.14,10.6,32.87,63.43,7.23,16.44,28.74,5.39,7.66,48.0,17.93,13.15,7.4,28.55,25.96,16.24,5.59,8.85,25.22,23.27,11.76,8.82,3.91,22.73,14.5,4.59,5.89,12.93,10.46,6.47,42.11,12.16,9.51,13.07,16.63,7.94,55.49,5.99,7.78,22.68,18.89,30.12,17.51,5.78,12.58,10.97,1.51,10.9,22.53,15.5,17.7
12.0,11.82,2.64,1.54,5.55,1.05,11.45,8.08,49.72,7.41,26.2,7.78,1.27,2.74,50.11,1.68,23.45,4.0,5.2,13.88,9.97,14.55,36.87,44.9,17.21,6.2,11.1,7.91,17.89,8.02,17.58,2.28,4.77,9.95,6.3,6.2,16.58,78.32,35.22,7.94,35.23,26.14,17.59,22.87,9.82,9.16,25.31,2.84,5.68,29.64,10.45,31.87,63.43,6.76,17.09,29.54,5.44,7.18,47.64,17.08,12.99,7.39,28.52,25.31,16.32,5.23,9.22,24.38,23.02,11.48,8.82,3.85,22.65,14.9,4.75,6.04,12.93,10.13,6.47,41.83,12.55,9.2,12.52,16.68,7.94,54.47,5.95,7.32,22.68,18.53,29.31,17.51,5.51,12.23,10.68,1.51,10.7,22.43,15.31,17.32
11.64,11.8,2.7,1.54,5.7,1.08,10.97,8.25,47.36,7.48,25.45,7.87,1.29,2.85,49.59,1.67,23.55,4.09,5.25,13.71,9.33,15.04,37.0,44.95,17.4,6.21,11.4,8.0,18.47,8.02,17.58,2.26,4.84,10.0,6.3,6.2,16.18,79.56,35.14,8.04,33.1,26.14,17.59,22.87,9.64,9.04,24.97,2.66,5.69,28.38,10.4,31.95,63.43,6.76,17.09,29.78,5.7,7.72,47.64,16.79,13.15,7.48,29.46,23.82,16.39,4.89,9.4,24.38,23.27,11.48,8.82,3.6,22.61,14.9,4.75,5.8,12.09,9.52,6.47,41.83,11.81,8.73,12.52,16.68,7.94,54.94,5.99,7.32,23.04,18.44,29.94,17.15,5.18,12.05,11.09,1.51,10.5,22.33,15.95,17.36
11.31,11.5,2.64,1.53,5.45,1.07,10.9,7.78,49.07,7.48,23.8,7.86,1.29,2.81,49.45,1.66,22.05,4.08,4.96,13.79,9.74,15.27,37.77,44.7,17.21,6.21,11.06,7.67,18.27,8.01,17.58,2.28,4.77,9.7,6.34,6.14,16.22,79.56,32.95,7.96,33.02,25.55,17.42,22.87,9.46,9.01,23.38,2.85,5.69,26.54,10.35,31.99,62.98,6.57,17.09,28.66,5.57,8.28,46.54,16.79,12.82,7.3,29.31,24.06,16.03,4.85,9.04,24.55,22.77,11.37,8.94,3.6,22.41,15.0,4.67,5.74,11.31,9.48,6.38,42.02,11.05,8.18,12.34,17.07,7.94,53.07,5.95,7.32,22.68,17.53,29.4,17.3,5.36,12.05,11.09,1.5,10.4,22.24,15.86,17.17
11.16,11.68,2.74,1.53,5.09,1.09,10.9,7.98,48.42,7.34,23.7,7.97,1.28,2.98,50.85,1.66,20.65,4.2,4.67,13.84,9.88,15.81,36.69,45.87,17.16,6.0,10.61,7.53,18.47,7.87,17.58,2.28,4.77,9.58,6.42,6.14,16.58,77.6,35.07,8.05,33.34,25.46,17.42,23.78,9.87,9.19,23.38,2.95,5.69,24.83,10.4,32.87,60.89,6.69,16.05,28.42,5.21,8.9,46.54,17.25,12.26,7.36,29.79,24.84,16.17,4.85,9.31,24.55,22.32,11.41,8.94,3.8,22.69,15.3,4.67,5.74,11.52,8.87,6.26,42.11,10.93,8.18,11.9,16.63,7.86,52.79,5.86,7.32,22.68,17.04,28.32,17.76,5.4,12.13,11.01,1.5,10.4,22.33,15.41,17.36
11.25,11.55,2.77,1.57,5.0,1.09,10.86,7.62,48.01,7.34,22.5,7.91,1.29,2.97,51.58,1.65,19.8,4.17,4.66,14.01,9.79,15.69,36.51,46.45,16.73,6.02,9.92,7.51,18.47,7.7,17.31,2.26,4.62,9.7,6.34,5.75,16.31,74.48,35.07,7.94,33.34,25.38,16.92,22.87,9.46,9.28,25.12,2.76,5.5,23.21,10.35,32.31,63.43,6.71,17.21,28.58,5.17,9.55,44.11,17.34,12.18,7.16,30.36,24.75,15.31,4.94,9.45,24.55,21.44,11.13,8.9,3.7,22.94,15.3,4.79,5.74,11.59,8.43,6.26,42.78,10.66,8.14,11.76,17.22,7.7,52.14,5.89,7.32,23.13,15.95,27.79,17.01,5.4,12.17,10.93,1.58,10.2,22.33,15.68,16.88
11.43,11.5,2.59,1.56,4.88,1.12,10.75,7.18,46.87,7.42,22.3,7.59,1.27,2.78,48.64,1.63,20.3,4.1,5.01,13.66,9.97,14.7,35.97,46.45,16.63,6.12,10.11,7.34,18.47,7.96,17.36,2.27,4.7,9.8,6.34,6.33,16.8,74.03,35.43,7.89,33.66,25.46,16.84,22.87,9.37,9.18,25.12,2.58,5.54,23.44,10.3,31.66,67.51,6.7,17.26,27.62,5.23,9.77,41.22,16.83,11.53,7.16,30.43,23.27,15.45,4.82,9.77,24.55,21.4,11.34,8.94,3.54,22.82,14.4,4.83,5.74,11.91,8.41,6.26,42.49,10.35,8.41,11.36,17.07,7.86,51.96,5.98,7.32,22.68,16.0,27.7,16.79,5.34,12.32,10.6,1.49,10.2,21.94,15.73,16.88
11.34,11.22,2.75,1.61,5.09,1.06,10.61,6.72,45.57,7.51,20.85,7.73,1.27,2.98,45.47,1.7,20.65,4.3,4.91,13.4,9.79,13.74,35.02,43.97,17.3,6.15,10.38,7.34,18.47,7.64,17.31,2.29,4.77,10.0,6.4,6.2,16.76,74.93,33.97,7.89,33.81,25.59,16.88,22.87,9.19,8.93,25.02,2.42,5.57,22.85,10.15,30.65,63.43,6.82,16.52,28.02,5.44,9.34,39.8,15.74,11.32,7.07,28.93,21.78,15.38,4.81,10.5,24.55,21.4,11.34,9.07,3.31,23.22,13.7,4.67,5.74,11.63,8.54,5.85,42.78,11.01,8.41,11.68,16.53,7.94,52.14,5.99,7.32,22.68,16.04,27.97,16.37,5.59,12.54,10.51,1.49,9.9,20.77,16.32,16.93
10.62,10.71,2.95,1.54,5.0,1.07,10.17,6.28,42.63,7.02,19.5,7.23,1.29,3.13,42.52,1.69,19.3,4.06,4.63,12.97,9.42,12.87,32.77,41.11,16.49,5.9,9.92,6.87,17.5,7.69,16.92,2.15,4.4,9.8,6.34,5.95,16.31,72.96,32.88,7.38,31.74,24.03,16.84,22.87,8.65,8.35,24.15,2.27,5.32,21.37,9.82,29.08,63.34,6.38,17.3,28.74,5.23,9.07,39.8,14.73,10.84,6.83,27.05,20.39,14.3,4.5,10.5,24.55,20.03,10.89,8.94,3.1,23.34,13.6,4.82,5.74,10.89,8.16,5.47,40.87,10.7,8.18,11.32,16.38,8.09,50.0,5.96,7.32,22.68,15.82,26.53,16.29,5.59,12.09,10.18,1.49,9.5,19.79,15.31,16.35
10.38,10.38,2.76,1.48,4.75,1.07,10.17,5.88,40.1,6.59,19.25,6.76,1.23,2.93,40.38,1.63,18.5,3.8,4.73,12.71,9.33,12.71,31.1,38.44,15.63,5.56,9.36,6.42,16.52,7.41,16.79,2.05,4.48,9.84,6.25,5.63,16.14,70.47,33.24,7.1,30.11,23.86,16.92,22.87,8.11,7.81,23.57,2.22,5.24,21.23,9.75,28.27,64.34,5.97,16.31,29.46,5.07,9.01,37.83,13.8,10.39,6.54,27.05,19.75,14.3,4.21,10.09,24.38,19.32,10.78,9.11,2.9,22.24,13.6,4.5,5.74,10.65,8.03,5.47,40.49,11.47,8.41,10.88,15.36,7.94,51.86,5.69,7.7,22.14,15.09,25.95,15.72,5.74,11.53,9.85,1.4,9.2,19.49,15.04,15.77
10.14,10.75,2.58,1.39,4.44,1.0,10.1,5.63,39.94,6.4,19.15,6.74,1.16,2.74,40.53,1.53,17.8,3.59,4.54,12.27,9.15,12.6,29.75,35.96,15.01,5.28,9.24,6.17,16.14,7.4,16.87,2.01,4.11,9.2,6.34,5.43,15.69,70.47,33.61,6.95,29.25,23.61,16.92,22.87,8.38,7.3,23.18,2.09,4.91,20.96,9.3,27.42,66.6,5.61,17.52,27.9,5.1,8.99,38.02,13.42,9.98,6.12,27.43,19.0,13.94,3.94,9.49,23.96,19.24,10.54,9.31,2.85,23.83,13.0,4.49,5.71,10.68,7.86,5.71,39.59,11.08,8.26,10.88,15.31,7.94,52.14,5.52,7.7,21.86,15.36,25.28,15.54,5.65,11.11,9.85,1.45,8.8,19.1,15.86,15.44
9.83,10.1,2.77,1.48,4.53,0.95,9.88,6.02,40.02,6.25,19.0,7.24,1.17,2.94,41.12,1.5,18.1,3.86,4.54,12.01,9.14,12.79,30.96,34.99,15.3,5.25,9.24,6.08,16.52,7.38,17.14,2.12,4.11,9.0,6.25,5.56,15.69,70.38,33.61,7.09,28.75,24.45,16.92,22.87,8.55,7.64,22.41,2.15,4.81,22.31,10.0,27.75,71.59,5.76,16.74,27.82,5.1,8.99,37.97,13.63,10.35,6.12,27.8,19.56,14.52,4.03,9.05,24.38,20.4,10.57,9.19,3.06,23.79,13.5,4.82,5.42,10.86,7.79,5.71,39.35,10.43,8.14,10.74,15.8,7.86,51.3,5.52,7.7,22.68,15.82,24.74,16.01,5.4,11.6,9.94,1.4,8.86,18.66,17.0,15.87
9.74,10.67,2.97,1.59,4.86,1.02,9.95,6.47,40.19,6.53,20.4,7.78,1.24,3.16,44.22,1.6,19.3,4.14,4.72,12.23,9.33,13.44,33.26,36.93,15.34,5.43,9.32,6.53,17.4,7.45,17.58,2.27,4.4,9.26,6.3,5.75,16.18,72.25,34.27,7.62,30.68,25.29,16.92,22.87,9.19,8.21,20.96,2.17,5.1,23.98,10.3,28.27,71.59,6.18,15.66,28.02,5.04,9.04,38.93,14.6,11.12,6.31,28.85,20.67,15.09,4.33,9.72,24.8,20.78,10.92,9.31,3.28,22.41,13.8,4.83,5.81,11.03,7.94,6.14,39.97,10.54,8.41,11.39,15.8,7.78,49.54,5.77,7.7,21.77,16.27,26.17,15.69,5.75,12.35,9.94,1.4,9.5,19.35,17.69,16.88
10.2,10.7,3.19,1.65,5.05,1.06,10.24,6.79,39.94,6.53,20.0,8.17,1.25,3.39,44.95,1.61,19.35,4.2,4.78,12.27,9.6,13.1,33.94,38.39,15.3,5.5,9.55,6.95,17.5,7.41,17.58,2.33,4.4,8.7,6.34,5.75,16.18,73.59,32.22,7.87,31.46,25.88,16.92,23.05,9.37,8.7,22.22,2.03,5.4,24.29,10.9,28.51,67.33,6.55,16.26,28.02,5.31,8.96,38.48,15.06,11.32,6.31,28.85,21.32,15.09,4.24,10.4,24.38,21.19,10.92,9.31,3.4,23.92,13.8,4.91,5.81,10.43,8.02,6.14,40.4,11.08,8.41,11.68,14.77,7.94,50.75,5.95,7.7,23.04,17.17,27.2,15.65,5.41,12.58,9.94,1.45,9.55,19.3,17.27,16.88
10.71,10.85,3.42,1.75,5.05,1.13,10.35,7.05,40.02,6.63,18.9,8.52,1.33,3.64,43.55,1.61,19.3,4.25,4.82,12.27,9.79,13.94,35.07,35.91,15.58,5.68,10.0,7.06,17.4,7.38,17.58,2.37,4.7,8.19,6.42,5.82,16.45,72.07,30.32,8.09,32.74,25.63,16.92,23.23,9.73,9.11,20.77,2.09,5.45,25.82,10.5,28.39,72.31,6.84,17.43,26.7,4.98,8.88,39.02,15.48,11.61,6.5,29.0,20.39,15.38,4.53,9.86,24.8,19.95,11.2,9.11,3.57,23.63,13.85,4.91,5.74,10.54,8.35,5.75,40.87,11.16,8.49,11.68,14.38,7.94,51.3,5.99,8.01,23.04,17.49,27.79,15.37,5.52,12.73,9.94,1.46,9.6,19.39,16.41,17.12
10.29,10.4,3.67,1.8,5.41,1.11,10.28,6.82,40.02,6.19,17.7,8.18,1.26,3.91,40.75,1.59,18.3,4.05,4.81,11.66,9.33,13.9,33.53,33.58,15.01,5.43,9.55,6.95,15.65,7.24,17.58,2.33,4.48,7.89,6.13,5.82,16.27,67.43,30.83,7.81,31.67,25.08,16.75,22.68,9.91,8.8,21.3,2.01,5.37,24.16,9.85,27.06,72.31,6.49,16.44,28.7,4.66,8.93,38.75,14.73,11.32,6.32,30.06,19.56,15.45,4.39,10.4,23.96,19.53,10.64,9.36,3.5,23.59,13.6,4.67,5.65,10.36,8.16,5.75,40.4,11.16,8.1,11.17,13.99,7.7,51.21,5.69,7.55,22.77,17.53,26.44,15.15,5.81,12.35,9.85,1.5,9.3,19.3,16.32,17.27
10.41,10.5,3.94,1.72,5.44,1.12,9.88,6.8,40.1,6.41,19.0,8.45,1.27,4.2,43.77,1.55,18.55,3.83,4.82,12.27,9.56,14.93,34.66,31.39,16.1,5.15,10.23,7.4,16.52,7.24,17.67,2.45,4.33,8.18,6.25,5.56,16.14,67.34,30.83,7.81,31.6,24.79,15.83,22.68,9.69,9.12,22.51,2.13,5.58,25.96,9.78,26.86,72.31,6.84,17.26,29.06,5.0,8.9,38.48,15.19,11.32,6.34,29.72,20.77,15.45,4.69,11.18,23.54,20.32,10.05,9.44,3.54,22.73,13.6,4.68,5.71,11.14,7.97,5.75,39.64,11.16,7.86,11.1,13.76,7.86,49.26,5.72,7.55,22.68,17.44,26.13,15.19,5.85,12.01,9.89,1.52,9.31,18.07,17.32,17.12
11.19,11.24,4.23,1.84,5.85,1.2,10.61,7.31,40.1,6.89,20.4,9.09,1.36,4.51,47.02,1.64,19.9,4.11,4.91,13.18,10.24,16.04,37.23,33.72,17.29,5.53,10.98,7.95,18.08,7.78,18.46,2.64,4.99,8.18,6.64,6.14,16.76,69.57,31.05,8.39,33.95,26.1,16.75,22.87,10.18,9.8,22.85,2.29,6.0,27.89,10.15,28.84,68.69,7.36,16.87,29.46,5.38,8.96,40.31,16.33,12.18,6.81,31.56,22.29,16.03,5.04,12.0,24.34,21.07,10.78,9.44,3.8,23.63,14.6,5.03,5.74,11.95,8.57,5.47,41.83,11.31,8.45,11.91,14.63,7.97,52.89,6.15,7.7,22.23,18.71,28.06,16.29,5.85,12.66,10.27,1.63,10.0,19.39,18.23,18.38
11.52,11.15,4.54,1.8,6.27,1.29,10.39,6.83,40.1,6.93,21.9,9.26,1.4,4.84,50.48,1.65,19.9,4.25,5.02,13.23,10.24,17.22,36.96,36.05,17.76,5.53,11.21,8.2,19.44,7.84,18.11,2.67,4.99,8.36,6.85,6.14,16.98,68.68,31.05,8.45,33.95,26.14,16.75,23.1,10.18,9.75,22.89,2.25,6.19,28.88,10.1,29.12,69.23,7.46,17.43,29.54,5.62,9.07,40.31,16.33,12.62,6.71,31.41,22.29,16.17,5.14,11.41,24.38,22.65,10.64,9.44,3.8,23.87,14.65,5.0,5.77,11.95,9.19,5.47,41.83,11.39,8.33,11.84,14.81,8.25,52.89,6.12,7.7,23.5,18.71,27.79,16.29,5.88,12.77,10.35,1.59,10.3,19.59,18.19,18.43
11.85,11.51,4.88,1.93,6.74,1.38,10.68,7.25,40.27,7.24,22.1,9.48,1.5,5.2,51.22,1.68,20.8,4.38,5.25,14.01,10.24,18.48,37.59,37.9,18.33,5.74,11.52,8.21,20.61,8.2,18.11,2.65,5.06,8.37,6.72,5.95,17.16,70.73,31.16,8.65,34.45,26.39,17.09,23.69,10.23,10.0,22.99,2.41,6.24,29.82,10.0,29.72,68.87,7.37,16.7,30.1,6.0,9.09,39.48,17.13,12.62,6.75,31.48,22.9,16.39,5.33,10.72,24.46,23.27,10.85,9.52,3.95,24.12,15.0,5.07,5.83,12.37,9.85,5.47,41.83,11.85,8.41,11.91,15.54,7.94,53.17,6.24,7.39,22.68,18.8,29.31,16.29,5.89,12.96,10.8,1.51,10.4,20.42,17.14,18.43
11.55,11.63,4.57,1.81,6.36,1.29,10.46,7.75,40.35,7.25,22.1,9.65,1.41,4.86,51.51,1.64,21.2,4.1,5.0,14.19,10.2,18.48,38.13,37.9,18.14,5.68,11.52,8.24,20.7,8.25,18.11,2.59,5.14,8.4,6.55,6.59,17.11,69.57,31.01,8.65,34.52,25.88,16.92,23.05,10.99,10.2,22.99,2.32,5.83,29.6,9.68,29.48,69.68,7.36,17.3,28.9,5.7,9.01,40.03,16.75,12.66,6.31,31.03,22.48,16.17,5.36,11.5,24.46,24.1,10.85,9.52,3.88,22.9,15.0,4.91,5.89,12.65,10.51,5.75,41.59,11.7,8.57,11.52,15.41,7.71,52.79,6.11,7.93,21.98,18.07,29.58,16.22,5.92,12.43,10.47,1.49,10.5,19.1,16.96,18.38
11.49,11.53,4.28,1.7,5.95,1.21,9.8,7.68,40.35,7.41,23.7,9.26,1.32,4.55,52.91,1.61,20.6,3.85,5.37,13.84,10.24,17.87,37.41,37.41,18.05,5.62,11.55,8.13,19.44,8.62,18.15,2.58,5.06,8.46,6.34,6.39,16.85,73.14,29.63,8.57,33.88,26.94,16.96,22.5,10.32,9.99,23.38,2.28,5.83,30.05,9.79,29.08,72.13,7.36,18.51,27.26,5.77,8.96,40.86,16.66,13.07,6.31,31.33,22.76,16.39,5.19,12.32,24.21,23.27,10.19,9.6,3.84,24.28,14.9,4.91,5.86,12.79,11.82,5.75,41.64,11.93,8.45,11.49,14.4,8.29,54.47,6.07,8.09,21.46,18.62,28.55,17.44,5.93,11.9,10.76,1.4,10.5,17.88,17.78,18.14
11.46,12.0,4.0,1.65,5.57,1.14,9.8,7.75,40.63,7.5,24.2,9.57,1.29,4.26,53.06,1.58,20.8,3.98,5.27,14.19,10.43,16.72,36.96,39.31,18.52,5.75,12.39,8.08,19.34,8.79,18.19,2.48,5.21,8.48,6.28,6.2,16.4,76.71,29.81,8.61,34.27,26.47,17.17,23.6,10.36,10.4,23.47,2.28,5.92,30.41,9.79,29.89,70.32,7.55,17.69,27.86,5.7,8.9,41.04,15.99,12.66,6.41,29.68,21.78,16.24,5.11,12.55,24.38,24.73,10.64,9.6,3.86,23.63,14.9,4.67,5.74,12.93,11.82,5.75,41.59,12.32,8.88,11.33,13.49,8.29,55.4,6.07,7.7,21.81,19.16,28.5,16.97,5.92,11.9,10.76,1.4,10.7,16.75,18.78,18.52
11.58,11.8,3.78,1.63,5.31,1.18,10.35,7.79,40.72,7.92,24.2,9.57,1.35,3.99,53.06,1.58,21.0,4.27,5.3,14.75,10.43,17.94,37.32,41.25,18.62,5.93,11.93,8.65,20.7,8.73,18.5,2.58,5.28,8.5,6.74,6.33,17.07,75.73,29.95,9.22,34.23,26.52,17.17,23.6,10.72,9.95,23.47,2.25,6.0,31.49,10.0,29.81,75.57,7.92,17.73,29.54,5.94,8.96,41.22,16.71,12.87,6.87,31.56,23.36,16.1,5.28,12.55,24.29,24.93,10.68,9.69,3.76,24.85,15.0,4.91,5.8,13.07,11.82,5.75,43.25,12.2,8.73,11.62,12.62,8.29,55.49,5.77,8.05,23.03,19.16,28.77,18.22,6.1,11.75,10.72,1.48,10.7,17.44,19.6,18.52
12.36,12.55,3.55,1.73,5.36,1.21,11.12,8.38,40.72,8.52,26.0,10.26,1.45,3.73,56.37,1.67,22.55,4.59,5.43,15.45,10.7,19.28,40.11,44.31,19.76,6.28,12.8,8.95,21.87,8.67,19.69,2.77,5.5,8.5,7.04,6.97,18.04,79.74,30.61,9.87,36.16,27.53,17.55,23.78,10.09,10.65,23.18,2.32,6.2,33.38,10.0,31.82,75.75,8.51,19.03,28.66,6.11,8.99,42.6,17.93,12.99,7.37,32.27,25.08,16.46,5.67,12.23,25.13,24.93,11.48,9.69,4.01,25.91,15.9,5.0,5.8,14.05,11.82,5.75,45.63,13.08,9.36,12.2,12.75,8.29,57.73,6.13,7.7,22.59,19.79,30.92,17.8,5.98,12.62,11.51,1.58,11.1,18.12,19.6,19.2
13.02,13.0,3.32,1.79,5.73,1.14,11.34,9.0,42.71,8.97,26.4,10.96,1.52,3.49,56.37,1.66,23.0,4.85,5.45,15.53,10.98,20.69,40.2,47.33,20.33,6.34,13.37,9.04,24.2,8.74,19.73,2.95,5.58,8.85,7.1,7.29,18.26,79.83,31.42,10.6,36.8,27.57,17.59,23.55,10.09,11.4,23.18,2.42,6.35,33.87,10.05,32.39,76.84,9.14,19.03,30.42,6.04,8.9,42.87,18.51,13.47,7.62,32.24,26.88,16.68,6.09,12.28,25.09,24.68,12.31,9.73,4.22,25.63,16.85,5.13,5.8,14.9,11.82,6.0,46.58,13.55,10.02,12.26,11.93,8.29,58.19,6.24,8.28,22.68,19.61,31.37,18.26,5.91,13.56,11.59,1.69,11.5,18.71,19.51,19.0
12.54,13.02,3.11,1.77,5.69,1.07,11.92,9.5,42.39,9.41,26.55,11.09,1.51,3.27,55.49,1.66,23.25,4.92,5.46,15.23,10.79,22.22,40.16,49.85,19.9,6.25,14.32,8.91,22.65,8.97,19.99,2.99,5.28,8.6,7.06,7.03,17.64,79.12,30.17,10.64,35.8,27.53,17.55,22.87,10.77,11.4,23.28,2.39,6.2,33.92,10.0,31.54,76.84,9.24,19.42,30.74,6.03,8.9,41.59,18.26,13.56,7.97,32.12,27.67,16.32,6.12,12.5,25.13,23.69,13.01,9.73,4.2,26.44,16.85,5.14,5.83,14.86,11.82,6.0,44.68,13.59,9.95,12.0,11.98,8.65,57.36,6.03,8.47,23.38,19.34,30.97,19.3,5.97,13.56,11.55,1.59,11.4,18.71,19.19,18.62
13.47,13.81,3.34,1.9,6.12,1.15,12.8,10.21,44.34,10.11,28.5,11.91,1.62,3.06,59.62,1.76,24.95,5.28,5.55,16.1,11.21,23.86,43.13,53.55,21.37,6.56,15.38,9.47,24.3,9.64,20.17,3.21,6.24,8.7,7.5,7.8,18.84,84.74,30.32,11.42,38.43,29.55,18.3,23.05,11.53,12.25,25.02,2.56,6.46,36.44,10.15,33.88,78.56,9.93,19.64,30.98,6.04,8.99,43.06,19.61,14.45,8.56,34.19,29.71,17.54,6.58,11.96,25.47,24.85,13.98,9.73,4.51,25.95,18.1,5.14,5.8,15.95,11.73,6.45,47.72,14.59,10.69,12.71,12.8,8.69,59.41,6.48,8.16,23.38,20.79,33.25,19.73,5.98,14.58,11.76,1.67,12.1,19.88,19.14,19.97
13.44,13.95,3.24,1.91,6.14,1.08,12.51,10.33,41.49,10.23,28.6,11.17,1.61,2.86,59.69,1.79,25.8,5.13,5.58,16.1,11.02,25.12,43.0,53.64,21.18,6.62,15.38,9.73,24.3,9.08,20.17,3.21,6.39,8.8,7.46,7.74,18.57,83.76,30.69,11.47,38.86,29.85,18.35,23.14,11.35,12.2,25.12,2.4,6.48,36.66,10.05,33.84,79.74,9.98,19.72,30.34,6.04,9.09,42.6,19.52,14.41,8.59,34.23,29.71,17.54,6.67,11.32,25.47,24.77,13.98,9.44,4.45,26.24,18.4,5.16,5.8,15.81,11.82,6.45,47.62,14.05,10.02,12.65,12.62,8.41,57.82,6.42,8.16,23.12,20.79,33.52,19.9,5.98,14.01,11.59,1.68,12.3,19.79,19.96,19.78
13.44,13.87,3.04,1.97,6.55,1.09,12.8,10.46,39.94,9.78,28.45,11.26,1.65,2.68,59.32,1.74,24.25,5.13,5.59,16.1,10.98,25.58,42.01,54.13,21.66,6.56,15.68,9.34,23.91,9.08,20.17,3.21,6.61,8.48,7.5,7.8,18.62,83.67,30.14,11.42,39.5,29.47,18.35,23.14,11.44,12.5,26.85,2.3,6.39,36.66,10.05,33.76,77.93,10.02,19.72,30.38,6.01,9.17,42.14,19.44,14.49,8.38,33.78,30.04,17.47,6.67,12.05,25.97,24.93,14.05,9.77,4.45,25.26,17.95,5.32,5.8,15.42,11.82,6.45,47.24,13.47,9.91,12.33,12.62,8.21,54.1,6.35,7.89,22.77,20.79,33.52,20.05,6.01,13.97,11.59,1.68,12.4,19.59,19.96,20.26
